,true,pred
8138,3,0
8139,0,2
8140,3,2
8141,3,2
8142,3,0
8143,3,5
8144,4,0
8145,2,5
8146,1,4
8147,2,0
8148,3,2
8149,3,0
8150,2,4
8151,2,0
8152,3,4
8153,1,0
8154,3,3
8155,2,2
8156,0,0
8157,3,2
8158,3,0
8159,0,0
8160,0,0
8161,3,0
8162,4,2
8163,3,2
8164,5,2
8165,4,5
8166,5,0
8167,1,0
8168,1,0
8169,4,4
8170,4,2
8171,0,2
8172,3,0
8173,3,2
8174,2,2
8175,3,4
8176,3,2
8177,0,0
8178,0,0
8179,3,1
8180,0,2
8181,1,0
8182,0,4
8183,3,1
8184,5,5
8185,3,2
8186,4,0
8187,4,0
8188,2,0
8189,3,2
8190,0,5
8191,0,0
8192,3,3
8193,3,4
8194,3,2
8195,3,2
8196,1,0
8197,3,2
8198,3,2
8199,0,4
8200,3,0
8201,5,3
8202,2,1
8203,3,2
8204,3,2
8205,3,4
8206,2,2
8207,3,3
8208,0,0
8209,3,0
8210,3,3
8211,5,0
8212,3,0
8213,0,0
8214,4,3
8215,1,0
8216,1,1
8217,4,0
8218,3,0
8219,4,0
8220,2,0
8221,3,2
8222,3,0
8223,3,1
8224,0,2
8225,5,2
8226,0,0
8227,0,2
8228,5,1
8229,4,4
8230,1,1
8231,2,1
8232,3,0
8233,3,0
8234,2,3
8235,5,2
8236,3,0
8237,2,2
8238,2,2
8239,2,1
8240,4,2
8241,0,0
8242,0,0
8243,0,0
8244,2,0
8245,1,2
8246,0,0
8247,0,0
8248,0,0
8249,0,4
8250,3,2
8251,1,0
8252,5,0
8253,0,0
8254,3,3
8255,2,0
8256,0,2
8257,3,0
8258,2,4
8259,2,2
8260,4,1
8261,3,2
8262,1,0
8263,2,1
8264,2,3
8265,0,0
8266,2,4
8267,1,1
8268,2,2
8269,3,0
8270,2,0
8271,3,2
8272,2,2
8273,3,2
8274,3,2
8275,5,0
8276,3,5
8277,4,0
8278,0,1
8279,0,2
8280,1,1
8281,3,2
8282,1,1
8283,2,0
8284,3,0
8285,1,1
8286,1,1
8287,5,2
8288,5,1
8289,1,0
8290,4,2
8291,5,2
8292,4,2
8293,0,0
8294,0,0
8295,3,2
8296,3,1
8297,3,0
8298,0,2
8299,3,0
8300,3,0
8301,3,2
8302,5,1
8303,0,0
8304,0,2
8305,3,0
8306,3,2
8307,1,0
8308,2,0
8309,3,2
8310,0,0
8311,3,0
8312,4,3
8313,3,0
8314,4,2
8315,1,1
8316,2,2
8317,4,5
8318,0,4
8319,0,0
8320,0,0
8321,2,2
8322,5,1
8323,3,2
8324,1,0
8325,2,1
8326,4,0
8327,3,2
8328,2,2
8329,4,2
8330,4,0
8331,1,2
8332,3,2
8333,1,0
8334,3,2
8335,3,2
8336,1,0
8337,3,2
8338,3,0
8339,3,2
8340,5,1
8341,3,0
8342,3,0
8343,3,0
8344,1,0
8345,3,2
8346,4,0
8347,0,2
8348,1,1
8349,0,0
8350,5,0
8351,2,1
8352,3,2
8353,2,2
8354,1,1
8355,3,0
8356,1,4
8357,1,0
8358,2,2
8359,3,0
8360,4,0
8361,3,2
8362,1,2
8363,1,2
8364,2,2
8365,0,0
8366,2,2
8367,2,2
8368,2,0
8369,1,0
8370,1,0
8371,3,2
8372,3,5
8373,0,0
8374,2,0
8375,2,0
8376,5,2
8377,3,2
8378,1,2
8379,3,5
8380,3,0
8381,3,3
8382,1,0
8383,3,4
8384,3,3
8385,3,2
8386,3,4
8387,1,1
8388,2,1
8389,2,0
8390,4,2
8391,3,0
8392,1,0
8393,3,0
8394,3,2
8395,3,0
8396,3,2
8397,3,1
8398,2,0
8399,0,0
8400,1,1
8401,3,4
8402,3,0
8403,3,0
8404,3,0
8405,4,0
8406,0,0
8407,1,0
8408,3,2
8409,5,2
8410,3,0
8411,0,5
8412,3,4
8413,5,2
8414,3,4
8415,4,2
8416,3,5
8417,0,3
8418,3,2
8419,3,2
