,true,pred
932,tensor(2),tensor(2)
933,tensor(2),tensor(4)
934,tensor(0),tensor(0)
935,tensor(3),tensor(2)
936,tensor(3),tensor(0)
937,tensor(2),tensor(1)
938,tensor(5),tensor(1)
939,tensor(1),tensor(1)
940,tensor(3),tensor(0)
941,tensor(2),tensor(4)
942,tensor(3),tensor(2)
943,tensor(2),tensor(2)
944,tensor(5),tensor(2)
945,tensor(2),tensor(2)
946,tensor(3),tensor(1)
947,tensor(0),tensor(0)
948,tensor(3),tensor(1)
949,tensor(3),tensor(4)
950,tensor(3),tensor(2)
951,tensor(1),tensor(0)
952,tensor(3),tensor(2)
953,tensor(1),tensor(1)
954,tensor(1),tensor(0)
955,tensor(0),tensor(0)
956,tensor(0),tensor(0)
957,tensor(0),tensor(2)
958,tensor(3),tensor(0)
959,tensor(4),tensor(0)
960,tensor(3),tensor(1)
961,tensor(2),tensor(0)
962,tensor(0),tensor(4)
963,tensor(5),tensor(0)
964,tensor(3),tensor(0)
965,tensor(3),tensor(0)
966,tensor(3),tensor(3)
967,tensor(1),tensor(1)
968,tensor(0),tensor(0)
969,tensor(5),tensor(0)
970,tensor(3),tensor(0)
971,tensor(3),tensor(2)
972,tensor(1),tensor(0)
973,tensor(4),tensor(0)
974,tensor(3),tensor(0)
975,tensor(1),tensor(1)
976,tensor(0),tensor(0)
977,tensor(2),tensor(0)
978,tensor(4),tensor(3)
979,tensor(1),tensor(2)
980,tensor(3),tensor(0)
981,tensor(2),tensor(1)
982,tensor(3),tensor(2)
983,tensor(3),tensor(0)
984,tensor(2),tensor(2)
985,tensor(3),tensor(2)
986,tensor(5),tensor(0)
987,tensor(0),tensor(0)
988,tensor(1),tensor(1)
989,tensor(2),tensor(0)
990,tensor(3),tensor(0)
991,tensor(1),tensor(2)
992,tensor(5),tensor(2)
993,tensor(3),tensor(2)
994,tensor(0),tensor(0)
995,tensor(0),tensor(4)
996,tensor(3),tensor(2)
997,tensor(3),tensor(0)
998,tensor(3),tensor(2)
999,tensor(3),tensor(1)
1000,tensor(5),tensor(0)
1001,tensor(2),tensor(2)
1002,tensor(3),tensor(3)
1003,tensor(0),tensor(2)
1004,tensor(1),tensor(0)
1005,tensor(4),tensor(2)
1006,tensor(4),tensor(3)
1007,tensor(3),tensor(4)
1008,tensor(1),tensor(0)
1009,tensor(0),tensor(2)
1010,tensor(5),tensor(2)
1011,tensor(1),tensor(0)
1012,tensor(1),tensor(2)
1013,tensor(5),tensor(2)
1014,tensor(2),tensor(2)
1015,tensor(1),tensor(0)
1016,tensor(3),tensor(0)
1017,tensor(4),tensor(0)
1018,tensor(3),tensor(0)
1019,tensor(0),tensor(0)
1020,tensor(0),tensor(0)
1021,tensor(0),tensor(2)
1022,tensor(3),tensor(0)
1023,tensor(3),tensor(4)
1024,tensor(1),tensor(0)
1025,tensor(4),tensor(4)
1026,tensor(4),tensor(3)
1027,tensor(2),tensor(2)
1028,tensor(3),tensor(5)
1029,tensor(3),tensor(0)
1030,tensor(3),tensor(0)
1031,tensor(3),tensor(2)
1032,tensor(0),tensor(1)
1033,tensor(2),tensor(2)
1034,tensor(1),tensor(5)
1035,tensor(5),tensor(2)
1036,tensor(2),tensor(2)
1037,tensor(2),tensor(2)
1038,tensor(1),tensor(2)
1039,tensor(3),tensor(2)
1040,tensor(3),tensor(3)
1041,tensor(3),tensor(4)
1042,tensor(0),tensor(0)
1043,tensor(2),tensor(2)
1044,tensor(5),tensor(3)
1045,tensor(3),tensor(2)
1046,tensor(0),tensor(5)
1047,tensor(1),tensor(3)
1048,tensor(3),tensor(1)
1049,tensor(1),tensor(1)
1050,tensor(2),tensor(1)
1051,tensor(3),tensor(3)
1052,tensor(3),tensor(2)
1053,tensor(3),tensor(0)
1054,tensor(1),tensor(0)
1055,tensor(5),tensor(2)
1056,tensor(3),tensor(1)
1057,tensor(5),tensor(5)
1058,tensor(3),tensor(0)
1059,tensor(1),tensor(2)
1060,tensor(3),tensor(4)
1061,tensor(2),tensor(2)
1062,tensor(3),tensor(0)
1063,tensor(3),tensor(0)
1064,tensor(1),tensor(2)
1065,tensor(3),tensor(2)
1066,tensor(2),tensor(2)
1067,tensor(0),tensor(1)
1068,tensor(0),tensor(0)
1069,tensor(2),tensor(0)
1070,tensor(3),tensor(2)
1071,tensor(3),tensor(0)
1072,tensor(2),tensor(2)
1073,tensor(3),tensor(0)
1074,tensor(2),tensor(2)
1075,tensor(1),tensor(0)
1076,tensor(0),tensor(2)
1077,tensor(1),tensor(4)
1078,tensor(2),tensor(2)
1079,tensor(5),tensor(4)
1080,tensor(3),tensor(0)
1081,tensor(0),tensor(2)
1082,tensor(0),tensor(0)
1083,tensor(4),tensor(0)
1084,tensor(3),tensor(0)
1085,tensor(4),tensor(3)
1086,tensor(0),tensor(0)
1087,tensor(3),tensor(0)
1088,tensor(3),tensor(2)
1089,tensor(3),tensor(4)
1090,tensor(3),tensor(2)
1091,tensor(0),tensor(4)
1092,tensor(0),tensor(0)
1093,tensor(3),tensor(2)
1094,tensor(5),tensor(4)
1095,tensor(2),tensor(3)
1096,tensor(1),tensor(2)
1097,tensor(2),tensor(1)
1098,tensor(3),tensor(0)
1099,tensor(2),tensor(2)
1100,tensor(0),tensor(0)
1101,tensor(1),tensor(1)
1102,tensor(3),tensor(0)
1103,tensor(0),tensor(0)
1104,tensor(3),tensor(0)
1105,tensor(5),tensor(0)
1106,tensor(3),tensor(1)
1107,tensor(2),tensor(0)
1108,tensor(3),tensor(0)
1109,tensor(3),tensor(2)
1110,tensor(3),tensor(2)
1111,tensor(2),tensor(4)
1112,tensor(1),tensor(2)
1113,tensor(2),tensor(0)
1114,tensor(4),tensor(5)
1115,tensor(3),tensor(3)
1116,tensor(3),tensor(0)
1117,tensor(2),tensor(0)
1118,tensor(1),tensor(1)
1119,tensor(3),tensor(0)
1120,tensor(2),tensor(0)
1121,tensor(3),tensor(2)
1122,tensor(0),tensor(0)
1123,tensor(2),tensor(0)
1124,tensor(0),tensor(2)
1125,tensor(4),tensor(3)
1126,tensor(4),tensor(2)
1127,tensor(1),tensor(0)
1128,tensor(3),tensor(2)
1129,tensor(3),tensor(0)
1130,tensor(0),tensor(0)
1131,tensor(5),tensor(2)
1132,tensor(0),tensor(0)
1133,tensor(3),tensor(2)
1134,tensor(1),tensor(0)
1135,tensor(1),tensor(2)
1136,tensor(3),tensor(2)
1137,tensor(3),tensor(0)
1138,tensor(0),tensor(4)
1139,tensor(1),tensor(0)
1140,tensor(3),tensor(4)
1141,tensor(5),tensor(5)
1142,tensor(1),tensor(2)
1143,tensor(0),tensor(0)
1144,tensor(0),tensor(0)
1145,tensor(2),tensor(2)
1146,tensor(3),tensor(3)
1147,tensor(2),tensor(2)
1148,tensor(1),tensor(2)
1149,tensor(1),tensor(2)
1150,tensor(3),tensor(2)
1151,tensor(2),tensor(5)
1152,tensor(5),tensor(2)
1153,tensor(0),tensor(0)
1154,tensor(4),tensor(5)
1155,tensor(0),tensor(0)
1156,tensor(1),tensor(1)
1157,tensor(4),tensor(2)
1158,tensor(0),tensor(0)
1159,tensor(0),tensor(2)
1160,tensor(0),tensor(0)
1161,tensor(5),tensor(2)
1162,tensor(3),tensor(1)
1163,tensor(2),tensor(1)
1164,tensor(0),tensor(0)
1165,tensor(2),tensor(2)
1166,tensor(3),tensor(2)
1167,tensor(5),tensor(1)
1168,tensor(3),tensor(4)
1169,tensor(3),tensor(0)
1170,tensor(2),tensor(2)
1171,tensor(2),tensor(1)
1172,tensor(0),tensor(4)
1173,tensor(2),tensor(0)
1174,tensor(4),tensor(4)
1175,tensor(5),tensor(2)
1176,tensor(3),tensor(0)
1177,tensor(5),tensor(0)
1178,tensor(4),tensor(2)
1179,tensor(0),tensor(5)
1180,tensor(0),tensor(0)
1181,tensor(0),tensor(0)
1182,tensor(3),tensor(2)
1183,tensor(1),tensor(0)
1184,tensor(2),tensor(2)
1185,tensor(5),tensor(1)
1186,tensor(3),tensor(4)
1187,tensor(1),tensor(2)
1188,tensor(2),tensor(0)
1189,tensor(3),tensor(4)
1190,tensor(3),tensor(4)
1191,tensor(5),tensor(0)
1192,tensor(3),tensor(4)
1193,tensor(4),tensor(1)
1194,tensor(4),tensor(3)
1195,tensor(3),tensor(0)
1196,tensor(2),tensor(2)
1197,tensor(3),tensor(2)
1198,tensor(4),tensor(2)
1199,tensor(2),tensor(0)
1200,tensor(5),tensor(2)
1201,tensor(3),tensor(2)
1202,tensor(0),tensor(0)
1203,tensor(4),tensor(2)
1204,tensor(3),tensor(4)
1205,tensor(2),tensor(2)
1206,tensor(3),tensor(2)
1207,tensor(3),tensor(0)
1208,tensor(3),tensor(4)
1209,tensor(1),tensor(0)
1210,tensor(0),tensor(0)
1211,tensor(4),tensor(2)
1212,tensor(1),tensor(1)
1213,tensor(2),tensor(3)
1214,tensor(2),tensor(0)
1215,tensor(5),tensor(5)
1216,tensor(4),tensor(2)
1217,tensor(3),tensor(0)
1218,tensor(3),tensor(0)
1219,tensor(4),tensor(2)
1220,tensor(2),tensor(2)
1221,tensor(1),tensor(0)
1222,tensor(1),tensor(2)
1223,tensor(2),tensor(2)
1224,tensor(2),tensor(1)
1225,tensor(0),tensor(0)
1226,tensor(2),tensor(1)
1227,tensor(1),tensor(2)
1228,tensor(4),tensor(3)
1229,tensor(1),tensor(1)
1230,tensor(2),tensor(2)
1231,tensor(3),tensor(0)
1232,tensor(4),tensor(0)
1233,tensor(2),tensor(0)
1234,tensor(3),tensor(0)
1235,tensor(3),tensor(4)
1236,tensor(0),tensor(2)
1237,tensor(1),tensor(2)
1238,tensor(5),tensor(1)
1239,tensor(3),tensor(2)
1240,tensor(3),tensor(0)
1241,tensor(3),tensor(2)
1242,tensor(3),tensor(0)
1243,tensor(1),tensor(5)
1244,tensor(4),tensor(4)
1245,tensor(2),tensor(2)
1246,tensor(0),tensor(4)
1247,tensor(0),tensor(0)
1248,tensor(4),tensor(2)
1249,tensor(0),tensor(2)
1250,tensor(5),tensor(1)
1251,tensor(5),tensor(0)
1252,tensor(2),tensor(2)
1253,tensor(3),tensor(0)
1254,tensor(3),tensor(0)
1255,tensor(0),tensor(0)
1256,tensor(2),tensor(1)
1257,tensor(2),tensor(2)
1258,tensor(5),tensor(1)
1259,tensor(3),tensor(2)
1260,tensor(4),tensor(4)
1261,tensor(1),tensor(2)
1262,tensor(1),tensor(0)
1263,tensor(2),tensor(2)
1264,tensor(5),tensor(0)
1265,tensor(1),tensor(0)
1266,tensor(3),tensor(2)
1267,tensor(2),tensor(1)
1268,tensor(3),tensor(2)
1269,tensor(0),tensor(1)
1270,tensor(3),tensor(2)
1271,tensor(3),tensor(0)
1272,tensor(0),tensor(1)
1273,tensor(4),tensor(2)
1274,tensor(3),tensor(0)
1275,tensor(0),tensor(0)
1276,tensor(0),tensor(1)
1277,tensor(2),tensor(1)
1278,tensor(2),tensor(2)
1279,tensor(3),tensor(2)
1280,tensor(3),tensor(3)
1281,tensor(1),tensor(0)
1282,tensor(2),tensor(0)
1283,tensor(3),tensor(1)
1284,tensor(1),tensor(0)
1285,tensor(2),tensor(2)
1286,tensor(0),tensor(1)
1287,tensor(4),tensor(0)
1288,tensor(3),tensor(0)
1289,tensor(1),tensor(1)
1290,tensor(3),tensor(0)
1291,tensor(3),tensor(2)
1292,tensor(3),tensor(0)
1293,tensor(5),tensor(2)
1294,tensor(5),tensor(1)
1295,tensor(3),tensor(0)
1296,tensor(3),tensor(2)
1297,tensor(3),tensor(4)
1298,tensor(0),tensor(3)
1299,tensor(0),tensor(1)
1300,tensor(5),tensor(2)
1301,tensor(4),tensor(5)
1302,tensor(3),tensor(0)
1303,tensor(4),tensor(0)
1304,tensor(3),tensor(0)
1305,tensor(0),tensor(0)
1306,tensor(4),tensor(3)
1307,tensor(2),tensor(1)
1308,tensor(4),tensor(2)
1309,tensor(2),tensor(2)
1310,tensor(3),tensor(0)
1311,tensor(5),tensor(2)
1312,tensor(2),tensor(1)
1313,tensor(1),tensor(0)
1314,tensor(3),tensor(2)
1315,tensor(2),tensor(1)
1316,tensor(0),tensor(0)
1317,tensor(0),tensor(0)
1318,tensor(3),tensor(2)
1319,tensor(3),tensor(0)
1320,tensor(1),tensor(0)
1321,tensor(1),tensor(0)
1322,tensor(3),tensor(2)
1323,tensor(0),tensor(0)
1324,tensor(0),tensor(2)
1325,tensor(2),tensor(2)
1326,tensor(3),tensor(0)
1327,tensor(0),tensor(0)
1328,tensor(1),tensor(1)
1329,tensor(1),tensor(2)
1330,tensor(4),tensor(2)
1331,tensor(3),tensor(3)
1332,tensor(4),tensor(0)
1333,tensor(5),tensor(5)
1334,tensor(2),tensor(2)
1335,tensor(3),tensor(2)
1336,tensor(0),tensor(5)
1337,tensor(3),tensor(1)
1338,tensor(2),tensor(0)
1339,tensor(4),tensor(3)
1340,tensor(3),tensor(5)
1341,tensor(0),tensor(0)
1342,tensor(2),tensor(1)
1343,tensor(3),tensor(4)
1344,tensor(3),tensor(0)
1345,tensor(5),tensor(1)
1346,tensor(3),tensor(0)
1347,tensor(1),tensor(0)
1348,tensor(3),tensor(2)
1349,tensor(5),tensor(0)
1350,tensor(3),tensor(1)
1351,tensor(3),tensor(1)
1352,tensor(3),tensor(2)
1353,tensor(3),tensor(2)
1354,tensor(2),tensor(2)
1355,tensor(4),tensor(2)
1356,tensor(3),tensor(2)
1357,tensor(2),tensor(0)
1358,tensor(2),tensor(0)
1359,tensor(5),tensor(0)
1360,tensor(5),tensor(2)
1361,tensor(2),tensor(1)
1362,tensor(4),tensor(0)
1363,tensor(1),tensor(4)
1364,tensor(1),tensor(0)
1365,tensor(3),tensor(0)
1366,tensor(1),tensor(2)
1367,tensor(0),tensor(0)
1368,tensor(5),tensor(2)
1369,tensor(4),tensor(0)
1370,tensor(3),tensor(4)
1371,tensor(3),tensor(3)
1372,tensor(5),tensor(2)
1373,tensor(0),tensor(0)
1374,tensor(3),tensor(2)
1375,tensor(3),tensor(4)
1376,tensor(1),tensor(0)
1377,tensor(0),tensor(0)
1378,tensor(4),tensor(5)
1379,tensor(0),tensor(2)
1380,tensor(3),tensor(2)
1381,tensor(3),tensor(2)
1382,tensor(5),tensor(2)
1383,tensor(0),tensor(0)
1384,tensor(3),tensor(1)
1385,tensor(2),tensor(2)
1386,tensor(3),tensor(2)
1387,tensor(3),tensor(2)
1388,tensor(3),tensor(0)
1389,tensor(5),tensor(1)
1390,tensor(2),tensor(2)
1391,tensor(3),tensor(0)
1392,tensor(5),tensor(4)
1393,tensor(3),tensor(0)
1394,tensor(5),tensor(2)
1395,tensor(1),tensor(0)
1396,tensor(0),tensor(2)
1397,tensor(3),tensor(2)
1398,tensor(2),tensor(4)
1399,tensor(3),tensor(0)
1400,tensor(2),tensor(3)
1401,tensor(2),tensor(2)
1402,tensor(2),tensor(2)
1403,tensor(1),tensor(2)
1404,tensor(1),tensor(1)
1405,tensor(3),tensor(2)
1406,tensor(0),tensor(4)
1407,tensor(1),tensor(2)
1408,tensor(3),tensor(0)
1409,tensor(3),tensor(2)
1410,tensor(3),tensor(4)
1411,tensor(0),tensor(1)
1412,tensor(3),tensor(0)
1413,tensor(3),tensor(2)
1414,tensor(0),tensor(0)
1415,tensor(2),tensor(2)
1416,tensor(1),tensor(0)
1417,tensor(3),tensor(3)
1418,tensor(2),tensor(0)
1419,tensor(2),tensor(0)
1420,tensor(3),tensor(2)
1421,tensor(0),tensor(0)
1422,tensor(3),tensor(2)
1423,tensor(0),tensor(4)
1424,tensor(2),tensor(0)
1425,tensor(3),tensor(3)
1426,tensor(0),tensor(2)
1427,tensor(3),tensor(2)
1428,tensor(3),tensor(2)
1429,tensor(1),tensor(1)
1430,tensor(1),tensor(2)
1431,tensor(3),tensor(4)
1432,tensor(3),tensor(2)
1433,tensor(3),tensor(2)
1434,tensor(2),tensor(1)
1435,tensor(2),tensor(2)
1436,tensor(3),tensor(4)
1437,tensor(2),tensor(1)
1438,tensor(1),tensor(0)
1439,tensor(2),tensor(0)
1440,tensor(2),tensor(2)
1441,tensor(1),tensor(2)
1442,tensor(2),tensor(1)
1443,tensor(2),tensor(4)
1444,tensor(3),tensor(1)
1445,tensor(1),tensor(1)
1446,tensor(3),tensor(2)
1447,tensor(3),tensor(1)
1448,tensor(3),tensor(4)
1449,tensor(3),tensor(3)
1450,tensor(1),tensor(0)
1451,tensor(3),tensor(2)
1452,tensor(0),tensor(2)
1453,tensor(3),tensor(2)
1454,tensor(5),tensor(2)
1455,tensor(3),tensor(2)
1456,tensor(1),tensor(1)
1457,tensor(3),tensor(4)
1458,tensor(0),tensor(0)
1459,tensor(2),tensor(0)
1460,tensor(1),tensor(0)
1461,tensor(1),tensor(1)
1462,tensor(5),tensor(2)
1463,tensor(4),tensor(0)
1464,tensor(2),tensor(0)
1465,tensor(3),tensor(2)
1466,tensor(1),tensor(1)
1467,tensor(3),tensor(2)
1468,tensor(3),tensor(3)
1469,tensor(3),tensor(2)
1470,tensor(2),tensor(0)
1471,tensor(1),tensor(2)
1472,tensor(1),tensor(2)
1473,tensor(3),tensor(0)
1474,tensor(2),tensor(0)
1475,tensor(3),tensor(2)
1476,tensor(5),tensor(0)
1477,tensor(2),tensor(3)
1478,tensor(2),tensor(2)
1479,tensor(4),tensor(2)
1480,tensor(2),tensor(0)
1481,tensor(0),tensor(1)
1482,tensor(5),tensor(4)
1483,tensor(0),tensor(0)
1484,tensor(2),tensor(1)
1485,tensor(0),tensor(0)
1486,tensor(3),tensor(0)
1487,tensor(3),tensor(2)
1488,tensor(3),tensor(0)
1489,tensor(3),tensor(2)
1490,tensor(2),tensor(4)
1491,tensor(3),tensor(0)
1492,tensor(2),tensor(2)
1493,tensor(2),tensor(2)
1494,tensor(1),tensor(0)
1495,tensor(3),tensor(0)
1496,tensor(0),tensor(2)
1497,tensor(1),tensor(0)
1498,tensor(3),tensor(0)
1499,tensor(0),tensor(1)
1500,tensor(0),tensor(0)
1501,tensor(3),tensor(5)
1502,tensor(1),tensor(1)
1503,tensor(3),tensor(1)
1504,tensor(3),tensor(2)
1505,tensor(1),tensor(2)
1506,tensor(4),tensor(1)
1507,tensor(0),tensor(0)
1508,tensor(3),tensor(2)
1509,tensor(5),tensor(2)
1510,tensor(3),tensor(0)
1511,tensor(1),tensor(1)
1512,tensor(1),tensor(0)
1513,tensor(0),tensor(2)
1514,tensor(2),tensor(2)
1515,tensor(2),tensor(1)
1516,tensor(3),tensor(1)
1517,tensor(3),tensor(4)
1518,tensor(0),tensor(1)
1519,tensor(2),tensor(0)
1520,tensor(2),tensor(1)
1521,tensor(3),tensor(2)
1522,tensor(2),tensor(5)
1523,tensor(3),tensor(0)
1524,tensor(1),tensor(0)
1525,tensor(3),tensor(2)
1526,tensor(4),tensor(2)
1527,tensor(4),tensor(2)
1528,tensor(4),tensor(1)
1529,tensor(2),tensor(0)
1530,tensor(3),tensor(1)
1531,tensor(4),tensor(0)
1532,tensor(0),tensor(0)
1533,tensor(1),tensor(1)
1534,tensor(1),tensor(0)
1535,tensor(4),tensor(2)
1536,tensor(1),tensor(1)
1537,tensor(0),tensor(2)
1538,tensor(4),tensor(0)
1539,tensor(1),tensor(1)
1540,tensor(4),tensor(3)
1541,tensor(3),tensor(0)
1542,tensor(2),tensor(3)
1543,tensor(0),tensor(0)
1544,tensor(0),tensor(1)
1545,tensor(2),tensor(1)
1546,tensor(4),tensor(0)
1547,tensor(5),tensor(2)
1548,tensor(2),tensor(1)
1549,tensor(2),tensor(2)
1550,tensor(0),tensor(0)
1551,tensor(3),tensor(3)
1552,tensor(0),tensor(0)
1553,tensor(2),tensor(2)
1554,tensor(3),tensor(0)
1555,tensor(0),tensor(0)
1556,tensor(3),tensor(3)
1557,tensor(2),tensor(2)
1558,tensor(0),tensor(0)
1559,tensor(3),tensor(2)
1560,tensor(0),tensor(0)
1561,tensor(3),tensor(0)
1562,tensor(5),tensor(1)
1563,tensor(3),tensor(3)
1564,tensor(1),tensor(0)
1565,tensor(2),tensor(2)
1566,tensor(3),tensor(3)
1567,tensor(3),tensor(4)
1568,tensor(2),tensor(2)
1569,tensor(0),tensor(2)
1570,tensor(2),tensor(0)
1571,tensor(2),tensor(0)
1572,tensor(2),tensor(2)
1573,tensor(2),tensor(0)
1574,tensor(1),tensor(2)
1575,tensor(3),tensor(0)
1576,tensor(5),tensor(1)
1577,tensor(2),tensor(2)
1578,tensor(1),tensor(0)
1579,tensor(4),tensor(2)
1580,tensor(4),tensor(2)
1581,tensor(4),tensor(4)
1582,tensor(3),tensor(0)
1583,tensor(2),tensor(0)
1584,tensor(3),tensor(3)
1585,tensor(0),tensor(0)
1586,tensor(2),tensor(2)
1587,tensor(0),tensor(0)
1588,tensor(3),tensor(2)
1589,tensor(0),tensor(0)
1590,tensor(3),tensor(1)
1591,tensor(0),tensor(0)
1592,tensor(3),tensor(2)
1593,tensor(5),tensor(1)
1594,tensor(2),tensor(0)
1595,tensor(0),tensor(0)
1596,tensor(3),tensor(0)
1597,tensor(0),tensor(1)
1598,tensor(3),tensor(3)
1599,tensor(3),tensor(0)
1600,tensor(3),tensor(0)
1601,tensor(3),tensor(2)
1602,tensor(3),tensor(5)
1603,tensor(2),tensor(0)
1604,tensor(0),tensor(2)
1605,tensor(0),tensor(2)
1606,tensor(4),tensor(1)
1607,tensor(1),tensor(5)
1608,tensor(0),tensor(2)
1609,tensor(0),tensor(4)
1610,tensor(3),tensor(2)
1611,tensor(1),tensor(2)
1612,tensor(0),tensor(1)
1613,tensor(2),tensor(3)
1614,tensor(5),tensor(0)
1615,tensor(2),tensor(0)
1616,tensor(3),tensor(2)
1617,tensor(0),tensor(2)
1618,tensor(3),tensor(0)
1619,tensor(2),tensor(0)
1620,tensor(2),tensor(2)
1621,tensor(0),tensor(0)
1622,tensor(3),tensor(2)
1623,tensor(1),tensor(2)
1624,tensor(2),tensor(0)
1625,tensor(4),tensor(2)
1626,tensor(1),tensor(0)
1627,tensor(3),tensor(0)
1628,tensor(3),tensor(0)
1629,tensor(5),tensor(0)
1630,tensor(0),tensor(1)
1631,tensor(3),tensor(1)
1632,tensor(0),tensor(4)
1633,tensor(3),tensor(2)
1634,tensor(0),tensor(2)
1635,tensor(1),tensor(1)
1636,tensor(3),tensor(2)
1637,tensor(3),tensor(4)
1638,tensor(5),tensor(1)
1639,tensor(3),tensor(0)
1640,tensor(2),tensor(2)
1641,tensor(2),tensor(2)
1642,tensor(3),tensor(0)
1643,tensor(0),tensor(0)
1644,tensor(1),tensor(4)
1645,tensor(1),tensor(0)
1646,tensor(3),tensor(0)
1647,tensor(5),tensor(5)
1648,tensor(3),tensor(5)
1649,tensor(2),tensor(0)
1650,tensor(5),tensor(0)
1651,tensor(1),tensor(1)
1652,tensor(2),tensor(2)
1653,tensor(1),tensor(0)
1654,tensor(0),tensor(0)
1655,tensor(0),tensor(0)
1656,tensor(3),tensor(3)
1657,tensor(3),tensor(0)
1658,tensor(4),tensor(1)
1659,tensor(3),tensor(0)
1660,tensor(3),tensor(1)
1661,tensor(3),tensor(4)
1662,tensor(3),tensor(2)
1663,tensor(0),tensor(0)
1664,tensor(2),tensor(2)
1665,tensor(1),tensor(0)
1666,tensor(3),tensor(0)
1667,tensor(3),tensor(0)
1668,tensor(3),tensor(0)
1669,tensor(2),tensor(0)
1670,tensor(4),tensor(2)
1671,tensor(1),tensor(1)
1672,tensor(2),tensor(1)
1673,tensor(2),tensor(2)
1674,tensor(1),tensor(0)
1675,tensor(1),tensor(2)
1676,tensor(2),tensor(0)
1677,tensor(1),tensor(1)
1678,tensor(1),tensor(1)
1679,tensor(0),tensor(0)
1680,tensor(3),tensor(2)
1681,tensor(3),tensor(4)
1682,tensor(3),tensor(5)
1683,tensor(3),tensor(0)
1684,tensor(4),tensor(0)
1685,tensor(3),tensor(2)
1686,tensor(5),tensor(0)
1687,tensor(5),tensor(0)
1688,tensor(1),tensor(2)
1689,tensor(3),tensor(2)
1690,tensor(4),tensor(0)
1691,tensor(3),tensor(4)
1692,tensor(0),tensor(2)
1693,tensor(3),tensor(2)
1694,tensor(0),tensor(0)
1695,tensor(4),tensor(1)
1696,tensor(1),tensor(2)
1697,tensor(2),tensor(0)
1698,tensor(1),tensor(0)
1699,tensor(3),tensor(2)
1700,tensor(1),tensor(4)
1701,tensor(0),tensor(0)
1702,tensor(4),tensor(2)
1703,tensor(4),tensor(0)
1704,tensor(5),tensor(2)
1705,tensor(2),tensor(2)
1706,tensor(0),tensor(0)
1707,tensor(0),tensor(2)
1708,tensor(3),tensor(2)
1709,tensor(4),tensor(0)
1710,tensor(3),tensor(0)
1711,tensor(2),tensor(2)
1712,tensor(0),tensor(0)
1713,tensor(2),tensor(2)
1714,tensor(5),tensor(0)
1715,tensor(4),tensor(1)
1716,tensor(2),tensor(0)
1717,tensor(4),tensor(0)
1718,tensor(0),tensor(0)
1719,tensor(3),tensor(1)
1720,tensor(1),tensor(3)
1721,tensor(3),tensor(1)
1722,tensor(0),tensor(0)
1723,tensor(5),tensor(2)
1724,tensor(2),tensor(0)
1725,tensor(3),tensor(0)
1726,tensor(3),tensor(0)
1727,tensor(3),tensor(4)
1728,tensor(2),tensor(2)
1729,tensor(3),tensor(2)
1730,tensor(4),tensor(2)
1731,tensor(0),tensor(2)
1732,tensor(5),tensor(2)
1733,tensor(3),tensor(2)
1734,tensor(1),tensor(0)
1735,tensor(3),tensor(0)
1736,tensor(2),tensor(2)
1737,tensor(3),tensor(1)
1738,tensor(0),tensor(1)
1739,tensor(5),tensor(2)
1740,tensor(3),tensor(1)
1741,tensor(3),tensor(0)
1742,tensor(3),tensor(1)
1743,tensor(3),tensor(3)
1744,tensor(3),tensor(4)
1745,tensor(4),tensor(4)
1746,tensor(3),tensor(0)
1747,tensor(4),tensor(0)
1748,tensor(2),tensor(0)
1749,tensor(5),tensor(4)
1750,tensor(3),tensor(4)
1751,tensor(0),tensor(0)
1752,tensor(2),tensor(2)
1753,tensor(3),tensor(2)
1754,tensor(2),tensor(0)
1755,tensor(5),tensor(2)
1756,tensor(5),tensor(1)
1757,tensor(3),tensor(0)
1758,tensor(4),tensor(0)
1759,tensor(3),tensor(0)
1760,tensor(3),tensor(5)
1761,tensor(3),tensor(2)
1762,tensor(2),tensor(0)
1763,tensor(4),tensor(0)
1764,tensor(2),tensor(1)
1765,tensor(1),tensor(0)
1766,tensor(0),tensor(0)
1767,tensor(3),tensor(0)
1768,tensor(4),tensor(2)
1769,tensor(2),tensor(2)
1770,tensor(3),tensor(2)
1771,tensor(3),tensor(0)
1772,tensor(3),tensor(4)
1773,tensor(1),tensor(2)
1774,tensor(0),tensor(1)
1775,tensor(0),tensor(1)
1776,tensor(4),tensor(3)
1777,tensor(4),tensor(2)
1778,tensor(0),tensor(1)
1779,tensor(2),tensor(0)
1780,tensor(3),tensor(3)
1781,tensor(2),tensor(1)
1782,tensor(0),tensor(2)
1783,tensor(2),tensor(0)
1784,tensor(1),tensor(0)
1785,tensor(0),tensor(0)
1786,tensor(3),tensor(2)
1787,tensor(1),tensor(1)
1788,tensor(4),tensor(3)
1789,tensor(0),tensor(0)
1790,tensor(2),tensor(0)
1791,tensor(1),tensor(0)
1792,tensor(5),tensor(2)
1793,tensor(4),tensor(0)
1794,tensor(1),tensor(1)
1795,tensor(3),tensor(2)
1796,tensor(2),tensor(1)
1797,tensor(1),tensor(2)
1798,tensor(3),tensor(4)
1799,tensor(3),tensor(2)
1800,tensor(1),tensor(0)
1801,tensor(0),tensor(2)
1802,tensor(1),tensor(1)
1803,tensor(3),tensor(0)
1804,tensor(1),tensor(3)
1805,tensor(0),tensor(2)
1806,tensor(0),tensor(0)
1807,tensor(1),tensor(0)
1808,tensor(3),tensor(2)
1809,tensor(0),tensor(0)
